Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_39_CCOB_WILDGRASS_01_IMPACT_20210527_20210603,CCOB_WILDGRASS_01_IMPACT,2021-05-27,2021-06-03,prod,NA,6.114,0.46,2.951,0.105,0.463,1.267,0.263,0.009,0.008,0.006,0.027,0.459,0.454,0.004,0.018,0.007,0.148,0.014,0.012,0.052,0.073,0.019,0.016,0.02,0.024,0.045,0.021,0.011,0.169,0.014,0.013,0.025,0.013,0.048,0.008,0.011,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.014,0.013,0.078,0.011,0.007,0.002,0.01,1970
SS_6.0_54_CCOB_WILDGRASS_01_IMPACT_20210603_20210610,CCOB_WILDGRASS_01_IMPACT,2021-06-03,2021-06-10,prod,NA,4.357,0.422,2.21,0.097,0.37,0.986,0.283,0.003,0.018,0.006,0.034,0.534,0.436,0.004,0.018,0.007,0.135,0.081,0.012,0.059,0.082,0.044,0.016,0.035,0.037,0.045,0.021,0.011,0.193,0.014,0.005,0.043,0.024,0.102,0.008,0.041,0.023,0.009,0.012,0.013,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.001,0.015,1934
SS_6.0_23_CCOB_WILDGRASS_01_IMPACT_20210610_20210617,CCOB_WILDGRASS_01_IMPACT,2021-06-10,2021-06-17,prod,NA,5.909,0.41,2.855,0.087,0.506,1.321,0.264,0.008,0.019,0.006,0.037,0.595,0.477,0.004,0.018,0.007,0.148,0.186,0.012,0.051,0.099,0.019,0.032,0.019,0.024,0.026,0.021,0.011,0.175,0.014,0.005,0.024,0.015,0.067,0.008,0.025,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.018,1934
SS_6.0_12_CCOB_WILDGRASS_01_IMPACT_20210617_20210624,CCOB_WILDGRASS_01_IMPACT,2021-06-17,2021-06-24,prod,NA,4.481,0.436,2.343,0.098,0.401,1.144,0.319,0.013,0.022,0.006,0.036,0.621,0.518,0.004,0.018,0.007,0.17,0.122,0.026,0.057,0.096,0.019,0.036,0.034,0.028,0.035,0.05,0.011,0.21,0.014,0.005,0.03,0.016,0.091,0.008,0.035,0.026,0.009,0.012,0.013,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.001,0.013,1958
SS_6.0_24_CCOB_WILDGRASS_01_IMPACT_20210624_20210701,CCOB_WILDGRASS_01_IMPACT,2021-06-24,2021-07-01,prod,NA,4.145,0.336,2.103,0.092,0.308,0.792,0.19,0.008,0.022,0.006,0.027,0.351,0.301,0.004,0.018,0.007,0.098,0.048,0.012,0.03,0.072,0.038,0.016,0.018,0.022,0.012,0.021,0.011,0.136,0.014,0.005,0.021,0.017,0.06,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.014,0.013,0.078,0.011,0.007,0.001,0.009,1908
SS_6.0_32_CCOB_WILDGRASS_01_IMPACT_20210701_20210708,CCOB_WILDGRASS_01_IMPACT,2021-07-01,2021-07-08,prod,NA,4.746,0.548,2.517,0.3,0.529,1.071,0.292,0.01,0.042,0.006,0.041,0.597,0.485,0.004,0.018,0.007,0.167,0.089,0.012,0.058,0.121,0.048,0.016,0.021,0.02,0.034,0.048,0.011,0.212,0.014,0.01,0.048,0.025,0.092,0.008,0.024,0.045,0.009,0.012,0.013,0.015,0.005,0.009,0.022,0.026,0.078,0.011,0.007,0.002,0.013,1924
SS_6.0_20_CCOB_WILDGRASS_01_IMPACT_20210708_20210715,CCOB_WILDGRASS_01_IMPACT,2021-07-08,2021-07-15,prod,NA,4.392,0.336,2.993,0.095,0.382,1.055,0.283,0.007,0.008,0.006,0.046,0.55,0.48,0.004,0.018,0.007,0.162,0.139,0.012,0.062,0.123,0.054,0.016,0.017,0.037,0.035,0.043,0.011,0.161,0.014,0.005,0.032,0.024,0.086,NA,0.027,0.022,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,0.001,0.013,1973
SS_6.0_25_CCOB_WILDGRASS_01_IMPACT_20210715_20210722,CCOB_WILDGRASS_01_IMPACT,2021-07-15,2021-07-22,prod,NA,5.014,0.417,2.465,0.112,0.422,0.999,0.342,0.01,0.016,0.006,0.032,0.534,0.418,0.004,0.018,0.007,0.161,0.157,0.012,0.057,0.169,0.059,0.033,0.026,0.039,0.04,0.021,0.011,0.186,0.014,0.005,0.03,0.025,0.077,0.008,0.041,0.024,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.011,1952
SS_6.0_36_CCOB_WILDGRASS_01_IMPACT_20210722_20210729,CCOB_WILDGRASS_01_IMPACT,2021-07-22,2021-07-29,prod,NA,5.671,0.462,2.635,0.112,0.395,1.061,0.342,0.009,0.022,0.006,0.035,0.558,0.464,0.004,0.018,0.007,0.171,0.106,0.012,0.081,0.126,0.076,0.035,0.021,0.047,0.043,0.056,0.011,0.201,0.014,0.013,0.035,0.032,0.119,0.008,0.045,0.011,0.009,0.012,0.022,0.015,0.011,0.009,0.036,0.013,0.078,0.011,0.007,0.001,0.011,1921
SS_6.0_19_CCOB_WILDGRASS_01_IMPACT_20210729_20210805,CCOB_WILDGRASS_01_IMPACT,2021-07-29,2021-08-05,prod,NA,5.863,0.437,2.609,0.098,0.379,0.958,0.402,0.011,0.022,0.006,0.037,0.426,0.373,0.004,0.018,0.007,0.154,0.065,0.012,0.063,0.165,0.019,0.016,0.017,0.009,0.026,0.021,0.011,0.165,0.014,0.005,0.026,0.025,0.068,0.008,0.023,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.009,1891
SS_6.0_28_CCOB_WILDGRASS_01_IMPACT_20210812_20210819,CCOB_WILDGRASS_01_IMPACT,2021-08-12,2021-08-19,prod,NA,5.543,0.512,2.494,0.109,0.389,1.045,0.414,0.01,0.026,0.006,0.041,0.565,0.457,0.004,0.018,0.007,0.186,0.163,0.012,0.068,0.129,0.053,0.041,0.023,0.037,0.041,0.021,0.011,0.213,0.014,0.01,0.031,0.028,0.104,0.008,0.051,0.024,0.009,0.012,0.015,0.015,0.005,0.009,0.024,0.041,0.078,0.011,0.007,0.001,0.013,1948
SS_6.0_45_CCOB_WILDGRASS_01_IMPACT_20210819_20210826,CCOB_WILDGRASS_01_IMPACT,2021-08-19,2021-08-26,prod,NA,5.644,0.44,2.829,0.083,0.403,1.118,0.394,0.01,0.017,0.006,0.032,0.49,0.44,0.004,0.018,0.007,0.142,0.135,0.012,0.075,0.153,0.049,0.041,0.011,0.009,0.034,0.021,0.011,0.202,0.014,0.005,0.028,0.024,0.086,0.008,0.011,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.011,1963
SS_6.0_54_CCOB_WILDGRASS_01_IMPACT_20210826_20210902,CCOB_WILDGRASS_01_IMPACT,2021-08-26,2021-09-02,prod,NA,5.876,0.617,2.644,0.155,0.409,1.062,0.449,0.013,0.03,0.006,0.04,0.554,0.435,0.004,0.018,0.007,0.173,0.135,0.012,0.072,0.19,0.062,0.039,0.022,0.009,0.035,0.046,0.011,0.276,0.014,0.01,0.033,0.032,0.117,0.008,0.048,0.027,0.009,0.012,0.017,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.002,0.011,1930
SS_6.0_18_CCOB_WILDGRASS_01_IMPACT_20210902_20210909,CCOB_WILDGRASS_01_IMPACT,2021-09-02,2021-09-09,prod,NA,5.789,0.384,2.347,0.101,0.354,0.915,0.491,0.011,0.031,0.006,0.035,0.464,0.365,0.004,0.018,0.007,0.146,0.108,0.012,0.06,0.28,0.044,0.016,0.015,0.02,0.012,0.021,0.011,0.189,0.014,0.005,0.023,0.036,0.092,0.008,0.011,0.011,0.009,0.012,0.011,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.01,1928
SS_6.0_58_CCOB_WILDGRASS_01_IMPACT_20210909_20210916,CCOB_WILDGRASS_01_IMPACT,2021-09-09,2021-09-16,prod,NA,5.679,1.054,2.603,0.116,0.43,1.112,0.35,0.011,0.026,0.006,0.042,0.622,0.48,0.004,0.018,0.007,0.174,0.128,0.012,0.091,0.131,0.047,0.038,0.017,0.029,0.04,0.042,0.011,0.238,0.014,0.005,0.032,0.02,0.106,0.008,0.034,0.026,0.009,0.012,0.016,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.002,0.02,1921
SS_6.0_10_CCOB_WILDGRASS_01_IMPACT_20210916_20210923,CCOB_WILDGRASS_01_IMPACT,2021-09-16,2021-09-23,prod,NA,3.501,0.448,1.481,0.1,0.243,0.623,0.218,0.01,0.032,0.006,0.027,0.322,0.282,0.004,0.018,0.007,0.108,0.08,0.012,0.068,0.093,0.019,0.016,0.01,0.009,0.012,0.021,0.011,0.16,0.014,0.02,0.046,0.013,0.059,0.008,0.011,0.033,0.009,0.012,0.011,0.015,0.005,0.009,0.02,0.027,0.078,0.011,0.007,0.001,0.007,1865
SS_6.0_31_CCOB_WILDGRASS_01_IMPACT_20210923_20210930,CCOB_WILDGRASS_01_IMPACT,2021-09-23,2021-09-30,prod,NA,6.087,0.591,3.018,0.168,0.522,1.353,0.343,0.011,0.035,0.014,0.044,0.628,0.508,0.004,0.018,0.007,0.202,0.072,0.012,0.084,0.237,0.019,0.016,0.026,0.034,0.025,0.045,0.011,0.408,0.014,0.015,0.06,0.057,0.148,0.008,0.041,0.04,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.042,0.078,0.011,0.007,0.002,0.014,1957
SS_6.0_40_CCOB_WILDGRASS_01_IMPACT_20210930_20211007,CCOB_WILDGRASS_01_IMPACT,2021-09-30,2021-10-07,prod,NA,7.324,0.654,3.899,0.211,0.693,1.958,0.354,0.023,0.075,0.032,0.058,0.822,0.697,0.004,0.018,0.007,0.302,0.031,0.012,0.105,0.157,NA,0.064,0.049,0.036,0.033,0.067,0.011,0.314,0.037,0.029,0.061,0.026,0.125,0.008,0.047,0.011,0.009,0.012,0.018,0.015,0.005,0.009,0.032,0.059,0.078,0.011,0.007,0.002,0.02,1909
SS_6.0_32_CCOB_WILDGRASS_01_IMPACT_20211007_20211014,CCOB_WILDGRASS_01_IMPACT,2021-10-07,2021-10-14,prod,NA,5.257,0.469,2.265,0.096,0.399,1.04,0.371,0.014,0.024,0.006,0.03,0.428,0.375,0.004,0.018,0.007,0.142,0.014,0.012,0.064,0.112,0.081,0.045,0.021,0.038,0.012,0.021,0.011,0.196,0.014,0.019,0.039,0.022,0.078,0.008,0.011,0.027,0.009,0.012,0.011,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.011,1929
SS_6.0_47_CCOB_WILDGRASS_01_IMPACT_20211014_20211021,CCOB_WILDGRASS_01_IMPACT,2021-10-14,2021-10-21,prod,NA,7.719,0.666,2.977,0.089,0.513,1.328,0.471,0.007,0.008,0.006,0.04,0.52,0.45,0.004,0.018,0.007,0.156,0.002,0.012,0.068,0.109,0.055,0.038,0.021,0.04,0.043,0.045,0.011,0.191,0.014,0.01,0.05,0.042,0.098,0.008,0.027,0.028,0.009,0.012,0.01,0.015,0.005,0.009,0.014,0.033,0.078,0.011,0.007,0.002,0.013,1976
SS_6.0_19_CCOB_WILDGRASS_01_IMPACT_20211021_20211028,CCOB_WILDGRASS_01_IMPACT,2021-10-21,2021-10-28,prod,NA,8.608,0.868,3.765,0.151,0.725,1.908,0.52,0.012,0.025,0.006,0.046,0.731,0.593,0.004,0.018,0.007,0.198,0.002,0.012,0.039,0.116,0.084,0.064,0.035,0.07,0.03,0.077,0.011,0.336,0.014,0.028,0.047,0.041,0.151,0.008,0.054,0.011,0.009,0.012,0.022,0.015,0.005,0.009,0.034,0.032,0.078,0.011,0.007,0.004,0.02,2079
SS_6.0_57_CCOB_WILDGRASS_01_IMPACT_20211028_20211104,CCOB_WILDGRASS_01_IMPACT,2021-10-28,2021-11-04,prod,NA,6.879,0.63,3.137,0.108,0.547,1.401,0.434,0.012,0.008,0.006,0.033,0.481,0.445,0.004,0.018,0.007,0.175,0.007,0.012,0.045,0.088,0.044,0.035,0.027,0.038,0.028,0.021,0.011,0.178,0.014,0.012,0.046,0.024,0.096,0.008,0.038,0.026,0.009,0.012,0.011,0.015,0.005,0.009,0.015,0.03,0.078,0.011,0.007,0.002,0.012,1980
SS_6.0_51_CCOB_WILDGRASS_01_IMPACT_20211104_20211111,CCOB_WILDGRASS_01_IMPACT,2021-11-04,2021-11-11,prod,NA,8.28,0.684,3.742,0.114,0.687,1.898,0.45,0.012,0.02,0.006,0.042,0.636,0.589,0.004,0.018,0.007,0.196,0.007,0.012,0.072,0.113,0.065,0.058,0.038,0.038,0.029,0.049,0.011,0.223,0.014,0.019,0.042,0.023,0.074,0.008,0.032,0.03,0.009,0.012,0.011,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.003,0.015,1998
SS_6.0_22_CCOB_WILDGRASS_01_IMPACT_20211111_20211118,CCOB_WILDGRASS_01_IMPACT,2021-11-11,2021-11-18,prod,NA,4.017,0.416,1.391,0.066,0.26,0.633,0.292,0.007,0.008,0.006,0.017,0.237,0.192,0.004,0.018,0.007,0.063,0.002,0.012,0.028,0.079,0.019,0.016,0.015,0.021,0.012,0.021,0.011,0.087,0.014,0.005,0.018,0.016,0.062,0.008,0.011,0.024,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,1945
SS_6.0_15_CCOB_WILDGRASS_01_IMPACT_20211118_20211125,CCOB_WILDGRASS_01_IMPACT,2021-11-18,2021-11-25,prod,NA,9.739,0.928,3.917,0.133,0.7,1.812,0.557,0.006,0.021,0.006,0.049,0.63,0.561,0.004,0.018,0.007,0.224,0.002,0.012,0.086,0.122,0.069,0.055,0.023,0.06,0.027,0.062,0.011,0.226,0.014,0.017,0.042,0.038,0.089,0.008,0.032,0.011,0.009,0.012,0.014,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.003,0.016,2427
SS_6.0_39_CCOB_WILDGRASS_01_IMPACT_20211125_20211202,CCOB_WILDGRASS_01_IMPACT,2021-11-25,2021-12-02,prod,NA,6.76,0.688,2.671,0.083,0.495,1.243,0.385,0.009,0.008,0.006,0.038,0.428,0.379,0.004,0.018,0.007,0.135,0.002,0.012,0.056,0.086,0.05,0.038,0.026,0.036,0.025,0.046,0.011,0.156,0.014,0.012,0.034,0.018,0.065,0.008,0.028,0.024,0.009,0.012,0.007,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.002,0.012,1967
SS_6.0_46_CCOB_WILDGRASS_01_IMPACT_20211202_20211209,CCOB_WILDGRASS_01_IMPACT,2021-12-02,2021-12-09,prod,NA,11.12,0.947,5.212,0.149,0.915,2.437,0.579,0.016,0.022,0.006,0.061,0.788,0.762,0.004,0.018,0.007,0.327,0.004,0.028,0.125,0.131,0.088,0.073,0.042,0.066,0.042,0.114,0.011,0.259,0.034,0.018,0.061,0.042,0.12,0.008,0.043,0.026,0.009,0.012,0.013,0.015,0.005,0.009,0.021,0.028,0.078,0.011,0.007,0.004,0.018,2033
SS_6.0_36_CCOB_WILDGRASS_01_IMPACT_20211209,CCOB_WILDGRASS_01_IMPACT,2021-12-09,2021-12-16,prod,NA,8.897,0.913,4.535,0.139,0.79,2.099,0.637,0.014,0.022,0.006,0.05,0.673,0.697,0.004,0.018,0.007,0.197,0.002,0.012,0.087,0.122,0.081,0.046,0.022,0.055,0.034,0.065,0.011,0.214,0.014,0.022,0.044,0.037,0.151,0.008,0.052,0.032,0.009,0.012,0.01,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.016,2010
SS_6.0_22_CCOB_WILDGRASS_01_IMPACT_20211216_20211223,CCOB_WILDGRASS_01_IMPACT,2021-12-16,2021-12-23,prod,NA,12.249,1.109,5.234,0.175,0.948,2.387,0.773,0.021,0.025,0.006,0.059,0.776,0.736,0.004,0.018,0.007,0.298,0.002,0.012,0.103,0.156,0.085,0.06,0.026,0.045,0.048,0.08,0.011,0.226,0.014,0.018,0.059,0.031,0.115,0.008,0.04,0.031,0.009,0.012,0.013,0.015,0.005,0.009,0.018,0.027,0.078,0.011,0.007,0.003,0.013,2025
SS_6.0_23_CCOB_WILDGRASS_01_IMPACT_20211223_20211230,CCOB_WILDGRASS_01_IMPACT,2021-12-23,2021-12-30,prod,NA,7.478,0.684,2.649,0.204,0.477,1.158,0.528,0.008,0.018,0.006,0.023,0.372,0.324,0.004,0.018,0.007,0.123,0.006,0.012,0.04,0.105,0.048,0.035,0.021,0.031,0.012,0.021,0.011,0.128,0.014,0.005,0.023,0.02,0.05,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.002,0.01,1966
SS_6.0_34_CCOB_WILDGRASS_01_IMPACT_20211230_20220106,CCOB_WILDGRASS_01_IMPACT,2021-12-30,2022-01-06,prod,NA,14.189,1.399,6.483,0.219,1.094,2.865,0.92,0.009,0.031,0.006,0.066,0.86,0.84,0.004,0.018,0.007,0.3,0.002,0.012,0.109,0.198,0.108,0.067,0.035,0.056,0.054,0.091,0.011,0.237,0.014,0.021,0.057,0.041,0.094,0.008,0.038,0.025,0.009,0.012,0.018,0.015,0.005,0.009,0.028,0.037,0.078,0.011,0.007,0.002,0.012,2044
SS_6.0_50_CCOB_WILDGRASS_01_IMPACT_20220106_20220113,CCOB_WILDGRASS_01_IMPACT,2022-01-06,2022-01-13,prod,NA,19.03,1.645,9.425,0.222,1.683,4.323,1.148,0.013,0.038,0.015,0.091,1.263,1.363,0.004,0.018,0.007,0.484,0.002,0.031,0.166,0.218,0.135,0.102,0.051,0.088,0.09,0.115,0.011,0.308,0.042,0.028,0.065,0.045,0.153,0.008,0.059,0.039,0.009,0.012,0.028,0.015,0.005,0.009,0.038,0.065,0.078,0.011,0.007,0.004,0.02,2072
SS_6.0_35_CCOB_WILDGRASS_01_IMPACT_20220113_20220120,CCOB_WILDGRASS_01_IMPACT,2022-01-13,2022-01-20,prod,NA,14.069,1.453,7.003,0.199,1.322,3.497,1.06,0.016,0.032,0.02,0.083,1.065,1.033,0.004,0.018,0.007,0.449,0.007,0.03,0.134,0.188,0.077,0.096,0.043,0.068,0.065,0.107,0.011,0.353,0.033,0.028,0.062,0.044,0.156,0.008,0.047,0.034,0.009,0.012,0.014,0.015,0.013,0.009,0.046,0.054,0.078,0.011,0.007,0.004,0.025,2044
SS_6.0_30_CCOB_WILDGRASS_01_IMPACT_20220120_20220127,CCOB_WILDGRASS_01_IMPACT,2022-01-20,2022-01-27,prod,NA,11.117,1.34,4.638,0.189,0.889,2.238,0.968,0.016,0.031,0.014,0.051,0.722,0.681,0.004,0.018,0.007,0.238,0.002,0.012,0.091,0.166,0.081,0.067,0.029,0.057,0.046,0.069,0.011,0.269,0.037,0.017,0.055,0.042,0.112,0.008,0.041,0.035,0.009,0.012,0.022,0.015,0.005,0.009,0.035,0.013,0.078,0.011,0.007,0.003,0.017,2048
SS_6.0_20_CCOB_WILDGRASS_01_IMPACT_20220127_20220203,CCOB_WILDGRASS_01_IMPACT,2022-01-27,2022-02-03,prod,NA,9.612,0.944,3.704,0.119,0.659,1.736,0.744,0.011,0.008,0.006,0.04,0.545,0.496,0.004,0.018,0.007,0.184,0.002,0.012,0.069,0.123,0.04,0.047,0.038,0.033,0.035,0.062,0.011,0.171,0.014,0.01,0.021,0.025,0.086,0.008,0.025,0.023,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.035,0.078,0.011,0.007,0.002,0.01,2011
SS_6.0_58_CCOB_WILDGRASS_01_IMPACT_20220203_20220210,CCOB_WILDGRASS_01_IMPACT,2022-02-03,2022-02-10,prod,NA,9.936,1.038,3.884,0.142,0.755,1.875,0.909,0.015,0.022,0.019,0.042,0.601,0.537,0.004,0.018,0.007,0.245,0.002,0.012,0.085,0.163,0.082,0.051,0.031,0.055,0.039,0.055,0.011,0.247,0.014,0.018,0.033,0.037,0.108,0.008,0.034,0.034,0.009,0.012,0.016,0.015,0.005,0.009,0.025,0.03,0.078,0.011,0.007,0.003,0.012,2002
SS_6.0_33_CCOB_WILDGRASS_01_IMPACT_20220210_20220217,CCOB_WILDGRASS_01_IMPACT,2022-02-10,2022-02-17,prod,NA,10.974,0.951,4.564,0.137,0.849,2.28,0.839,0.008,0.02,0.006,0.057,0.737,0.725,0.004,0.018,0.007,0.297,0.002,0.012,0.096,0.15,0.086,0.068,0.042,0.047,0.042,0.08,0.011,0.225,0.03,0.022,0.053,0.028,0.098,0.008,0.027,0.028,0.009,0.012,0.011,0.015,0.005,0.009,0.016,0.042,0.078,0.011,0.007,0.003,0.013,2028
SS_6.0_02_CCOB_WILDGRASS_01_IMPACT_20220217_20220224,CCOB_WILDGRASS_01_IMPACT,2022-02-17,2022-02-24,prod,NA,9.262,0.594,3.866,0.073,0.647,1.644,0.567,0.009,0.008,0.006,0.037,0.476,0.448,0.004,0.018,0.007,0.17,0.002,0.012,0.05,0.118,0.048,0.038,0.02,0.028,0.028,0.021,0.011,0.128,0.014,0.005,0.021,0.015,0.05,0.008,0.011,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.011,0.013,0.078,0.011,0.007,0.002,0.008,2018
SS_6.0_21_CCOB_WILDGRASS_01_IMPACT_20220224_20220303,CCOB_WILDGRASS_01_IMPACT,2022-02-24,2022-03-03,prod,NA,13.662,1.24,6.282,0.17,1.149,3.061,0.996,0.016,0.029,0.006,0.055,0.891,0.84,0.004,0.018,0.007,0.306,0.01,0.012,0.1,0.18,0.094,0.066,0.048,0.058,0.057,0.073,0.011,0.285,0.033,0.017,0.05,0.033,0.119,0.008,0.038,0.028,0.009,0.012,0.02,0.015,0.005,0.009,0.025,0.013,0.078,0.011,0.007,0.003,0.015,2024
SS_6.0_44_CCOB_WILDGRASS_01_IMPACT_20220303_20220310,CCOB_WILDGRASS_01_IMPACT,2022-03-03,2022-03-10,prod,NA,9.227,0.546,3.952,0.073,0.628,1.65,0.557,0.006,0.008,0.006,0.04,0.485,0.481,0.004,0.018,0.007,0.157,0.002,0.012,0.055,0.123,0.05,0.037,0.024,0.04,0.025,0.021,0.011,0.122,0.014,0.005,0.022,0.014,0.049,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.002,0.009,2038
SS_6.0_21_CCOB_WILDGRASS_01_IMPACT_20220310_20220317,CCOB_WILDGRASS_01_IMPACT,2022-03-10,2022-03-17,prod,NA,9.084,0.669,3.543,0.114,0.585,1.519,0.635,0.008,0.008,0.006,0.033,0.469,0.449,0.004,0.018,0.007,0.183,0.006,0.012,0.058,0.133,0.074,0.035,0.035,0.026,0.012,0.053,0.011,0.16,0.014,0.005,0.043,0.02,0.169,0.008,0.072,0.045,0.009,0.012,0.016,0.015,0.011,0.009,0.036,0.131,0.078,0.011,0.007,0.004,0.011,2011
SS_6.0_40_CCOB_WILDGRASS_01_IMPACT_20220317_20220324,CCOB_WILDGRASS_01_IMPACT,2022-03-17,2022-03-24,prod,NA,4.771,0.367,1.692,0.063,0.294,0.681,0.438,0.012,0.008,0.006,0.013,0.222,0.177,0.004,0.018,0.007,0.08,0.002,0.012,0.031,0.091,0.019,0.016,0.005,0.009,0.012,0.021,0.011,0.108,0.014,0.005,0.022,0.01,0.089,0.008,0.028,0.027,0.009,0.012,0.008,0.015,0.005,0.009,0.016,0.073,0.078,0.011,0.007,0.004,0.008,1949
SS_6.0_34_CCOB_WILDGRASS_01_IMPACT_20220324_20220331,CCOB_WILDGRASS_01_IMPACT,2022-03-24,2022-03-31,prod,NA,8.725,0.48,4.143,0.078,0.728,1.981,0.388,0.008,0.017,0.006,0.045,0.602,0.591,0.004,0.018,0.007,0.232,0.002,0.012,0.077,0.102,0.061,0.035,0.024,0.034,0.033,0.061,0.011,0.151,0.014,0.01,0.04,0.012,0.062,0.008,0.011,0.034,0.009,0.012,0.007,0.015,0.005,0.009,0.005,0.046,0.078,0.011,0.007,0.002,0.01,2035
SS_6.0_23_CCOB_WILDGRASS_01_IMPACT_20220331_20220407,CCOB_WILDGRASS_01_IMPACT,2022-03-31,2022-04-07,prod,NA,6.462,0.384,2.859,0.062,0.459,1.252,0.407,0.003,0.008,0.006,0.027,0.388,0.373,0.004,0.018,0.007,0.136,0.006,0.012,0.046,0.1,0.019,0.016,0.016,0.029,0.012,0.044,0.011,0.103,0.014,0.01,0.027,0.012,0.059,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.031,0.078,0.011,0.007,0.001,0.009,2002
SS_6.0_39_CCOB_WILDGRASS_01_IMPACT_20220407_20220414,CCOB_WILDGRASS_01_IMPACT,2022-04-07,2022-04-14,prod,NA,5.057,0.31,1.734,0.049,0.293,0.727,0.399,0.003,0.008,0.006,0.01,0.252,0.224,0.004,0.018,0.007,0.071,0.002,0.012,0.024,0.07,0.019,0.016,0.005,0.009,0.012,0.021,0.011,0.085,0.014,0.005,0.018,0.004,0.041,0.008,0.011,0.034,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.065,0.078,0.011,0.007,0.002,0.007,1971
SS_6.0_57_CCOB_WILDGRASS_01_IMPACT_20220414_20220421,CCOB_WILDGRASS_01_IMPACT,2022-04-14,2022-04-21,prod,NA,7.124,0.38,3.225,0.064,0.528,1.385,0.407,0.003,0.008,0.006,0.038,0.466,0.411,0.004,0.018,0.007,0.143,0.002,0.012,0.04,0.084,0.049,0.016,0.027,0.02,0.012,0.021,0.011,0.102,0.014,0.005,0.028,0.009,0.026,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,2037
SS_6.0_66_CCOB_WILDGRASS_01_IMPACT_20220421_20220428,CCOB_WILDGRASS_01_IMPACT,2022-04-21,2022-04-28,prod,NA,4.893,0.285,1.915,0.055,0.335,0.848,0.322,0.006,0.008,0.006,0.013,0.307,0.259,0.004,0.018,0.007,0.089,0.004,0.012,0.035,0.077,0.019,0.016,0.023,0.009,0.012,0.021,0.011,0.083,0.014,0.005,0.017,0.013,0.032,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,1952
