Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_31_CCOB_LIVINGSTON_02_OG_20210114_20210121,CCOB_LIVINGSTON_02_OG,2021-01-14,2021-01-21,prod,NA,7.627,0.729,3.172,0.117,0.585,1.464,0.603,0.011,0.023,0.006,0.035,0.46,0.394,0.004,0.018,0.007,0.18,0.002,0.012,0.06,0.125,0.04,0.038,0.033,0.04,0.012,0.021,0.011,0.184,0.014,0.013,0.046,0.025,0.081,0.008,0.028,0.028,0.009,0.012,0.01,0.015,0.005,0.009,0.019,0.031,0.078,0.011,0.007,0.002,0.011,1971
SS_6.0_54_CCOB_LIVINGSTON_01_OG_20210114_20210121,CCOB_LIVINGSTON_01_OG,2021-01-14,2021-01-21,prod,NA,7.952,0.773,3.248,0.116,0.587,1.461,0.627,0.008,0.008,0.006,0.033,0.472,0.395,0.004,0.018,0.007,0.177,0.002,0.012,0.055,0.146,0.039,0.041,0.02,0.045,0.012,0.048,0.011,0.182,0.014,0.005,0.016,0.018,0.078,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.002,0.011,1980
SS_6.0_58_CCOB_LIVINGSTON_02_OG_20210121_20210128,CCOB_LIVINGSTON_02_OG,2021-01-21,2021-01-28,prod,NA,14.863,0.909,7.684,0.125,1.237,3.225,0.768,0.01,0.017,0.006,0.067,0.902,0.944,0.004,0.018,0.007,0.397,0.002,0.012,0.116,0.158,0.114,0.067,0.047,0.044,0.046,0.099,0.011,0.212,0.041,0.028,0.048,0.023,0.073,0.008,0.011,0.035,0.009,0.012,0.008,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.005,0.016,2100
SS_6.0_35_CCOB_LIVINGSTON_01_OG_20210121_20210128,CCOB_LIVINGSTON_01_OG,2021-01-21,2021-01-28,prod,NA,13.347,0.813,6.901,0.103,1.104,2.886,0.695,0.006,0.008,0.006,0.059,0.831,0.882,0.004,0.018,0.007,0.341,0.002,0.012,0.101,0.148,0.1,0.051,0.026,0.042,0.047,0.096,0.011,0.167,0.031,0.019,0.047,0.03,0.113,0.008,0.036,0.031,0.009,0.012,0.008,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.004,0.014,2087
SS_6.0_33_CCOB_LIVINGSTON_02_OG_20210128_20210204,CCOB_LIVINGSTON_02_OG,2021-01-28,2021-02-04,prod,NA,11.085,0.966,4.844,0.129,0.908,2.366,0.772,0.012,0.024,0.006,0.052,0.726,0.677,0.004,0.018,0.007,0.273,0.002,0.012,0.092,0.139,0.085,0.058,0.033,0.054,0.046,0.077,0.011,0.297,0.038,0.022,0.045,0.045,0.123,0.008,0.04,0.025,0.009,0.012,0.014,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.003,0.018,2011
SS_6.0_19_CCOB_LIVINGSTON_01_OG_20210128_20210204,CCOB_LIVINGSTON_01_OG,2021-01-28,2021-02-04,prod,NA,11.781,1.07,5.273,0.162,1.01,2.586,0.852,0.006,0.025,0.006,0.056,0.784,0.738,0.004,0.018,0.007,0.314,0.007,0.012,0.104,0.19,0.075,0.07,0.032,0.072,0.054,0.074,0.011,0.273,0.014,0.005,0.046,0.043,0.126,0.008,0.04,0.027,0.009,0.012,0.013,0.015,0.005,0.009,0.021,0.013,0.078,0.011,0.007,0.004,0.019,2004
SS_6.0_02_CCOB_LIVINGSTON_02_OG_20210204_20210211,CCOB_LIVINGSTON_02_OG,2021-02-04,2021-02-11,prod,NA,12.257,0.583,6.338,0.085,0.987,2.551,0.559,0.006,0.008,0.006,0.049,0.719,0.745,0.004,0.018,0.007,0.308,0.002,0.012,0.063,0.144,0.071,0.016,0.025,0.036,0.024,0.061,0.011,0.116,0.014,0.009,0.031,0.012,0.035,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.003,0.008,2050
SS_6.0_47_CCOB_LIVINGSTON_01_OG_20210204_20210211,CCOB_LIVINGSTON_01_OG,2021-02-04,2021-02-11,prod,NA,12.501,0.572,6.354,0.086,1.007,2.561,0.569,0.006,0.008,0.006,0.04,0.703,0.73,0.004,0.018,0.007,0.26,0.002,0.012,0.061,0.121,0.076,0.05,0.032,0.046,0.04,0.055,0.011,0.092,0.014,0.01,0.025,0.02,0.048,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.003,0.008,2066
SS_6.0_54_CCOB_LIVINGSTON_02_OG_20210211_20210218,CCOB_LIVINGSTON_02_OG,2021-02-11,2021-02-18,prod,NA,26.465,1.152,13.981,0.163,2.108,5.432,1.031,0.007,0.019,0.006,0.099,1.402,1.487,0.004,0.018,0.007,0.523,0.002,0.029,0.124,0.195,0.161,0.074,0.04,0.055,0.049,0.127,0.011,0.199,0.03,0.019,0.054,0.02,0.099,0.008,0.031,0.022,0.009,0.012,0.015,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.004,0.014,2223
SS_6.0_17_CCOB_LIVINGSTON_01_OG_20210211_20210218,CCOB_LIVINGSTON_01_OG,2021-02-11,2021-02-18,prod,NA,25.651,1.15,13.361,0.166,1.986,5.121,1.043,0.009,0.018,0.006,0.093,1.321,1.394,0.004,0.018,0.007,0.482,0.01,0.033,0.135,0.204,0.129,0.069,0.027,0.052,0.048,0.107,0.011,0.176,0.014,0.023,0.039,0.025,0.064,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.004,0.012,2202
SS_6.0_34_CCOB_LIVINGSTON_02_OG_20210218_20210225,CCOB_LIVINGSTON_02_OG,2021-02-18,2021-02-25,prod,NA,8.345,0.576,4.003,0.087,0.695,1.846,0.681,0.01,0.008,0.006,0.038,0.511,0.516,0.004,0.018,0.007,0.203,0.002,0.012,0.058,0.119,0.059,0.033,0.036,0.024,0.012,0.049,0.011,0.119,0.014,0.005,0.021,0.01,0.045,0.008,0.011,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.002,0.008,1979
SS_6.0_35_CCOB_LIVINGSTON_01_OG_20210218_20210225,CCOB_LIVINGSTON_01_OG,2021-02-18,2021-02-25,prod,NA,8.492,0.598,4.108,0.089,0.72,1.92,0.685,0.007,0.008,0.006,0.037,0.531,0.532,0.004,0.018,0.007,0.214,0.002,0.012,0.057,0.136,0.057,0.037,0.019,0.009,0.012,0.021,0.011,0.114,0.014,0.005,0.028,0.004,0.041,0.008,0.024,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.002,0.008,1958
SS_6.0_04_CCOB_LIVINGSTON_02_OG_20200225_20210304,CCOB_LIVINGSTON_02_OG,2021-02-25,2021-03-04,prod,NA,8.547,0.741,3.075,0.107,0.573,1.445,0.965,0.009,0.008,0.006,0.031,0.461,0.411,0.004,0.018,0.007,0.206,0.002,0.012,0.06,0.128,0.054,0.032,0.03,0.026,0.027,0.021,0.011,0.177,0.014,0.011,0.029,0.017,0.072,0.008,0.026,0.029,0.009,0.012,0.012,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.002,0.012,2001
SS_6.0_28_CCOB_LIVINGSTON_01_OG_20200225_20210304,CCOB_LIVINGSTON_01_OG,2021-02-25,2021-03-04,prod,NA,8.304,0.756,2.919,0.114,0.541,1.372,0.868,0.013,0.008,0.006,0.028,0.436,0.383,0.004,0.018,0.007,0.147,0.006,0.012,0.064,0.136,0.052,0.016,0.025,0.026,0.012,0.021,0.011,0.174,0.014,0.005,0.022,0.025,0.062,0.008,0.027,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.003,0.011,1850
SS_6.0_43_CCOB_LIVINGSTON_02_OG_20210304_20210311,CCOB_LIVINGSTON_02_OG,2021-03-04,2021-03-11,prod,NA,10.806,0.555,4.764,0.092,0.787,2.081,0.613,0.009,0.02,0.006,0.046,0.603,0.573,0.004,0.018,0.007,0.221,0.002,0.012,0.082,0.099,0.063,0.033,0.019,0.034,0.026,0.052,0.011,0.147,0.014,0.012,0.044,0.024,0.076,0.008,0.011,0.035,0.009,0.012,0.009,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.002,0.011,2005
SS_6.0_16_CCOB_LIVINGSTON_01_OG_20210304_20210311,CCOB_LIVINGSTON_01_OG,2021-03-04,2021-03-11,prod,NA,10.089,0.527,4.331,0.108,0.704,1.876,0.602,0.006,0.008,0.006,0.049,0.564,0.531,0.004,0.018,0.007,0.214,0.002,0.012,0.079,0.101,0.062,0.016,0.014,0.024,0.028,0.051,0.011,0.147,0.014,0.005,0.017,0.021,0.069,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.012,0.028,0.078,0.011,0.007,0.002,0.011,1979
SS_6.0_02_CCOB_LIVINGSTON_02_OG_20210311_20210318,CCOB_LIVINGSTON_02_OG,2021-03-11,2021-03-18,prod,NA,13.789,0.718,6.187,0.092,0.97,2.536,0.801,0.01,0.02,0.006,0.05,0.722,0.705,0.004,0.018,0.007,0.241,0.002,0.012,0.095,0.132,0.07,0.047,0.026,0.035,0.036,0.057,0.011,0.164,0.014,0.01,0.034,0.027,0.081,0.008,0.011,0.011,0.009,0.012,0.014,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.003,0.011,2082
SS_6.0_54_CCOB_LIVINGSTON_01_OG_20210311_20210318,CCOB_LIVINGSTON_01_OG,2021-03-11,2021-03-18,prod,NA,16.724,0.79,7.738,0.105,1.214,3.146,0.842,0.006,0.018,0.006,0.064,0.874,0.86,0.004,0.018,0.007,0.285,0.002,0.012,0.118,0.161,0.088,0.053,0.022,0.037,0.039,0.067,0.011,0.193,0.014,0.005,0.037,0.031,0.097,0.008,0.026,0.024,0.009,0.012,0.012,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.003,0.013,2094
SS_6.0_35_CCOB_LIVINGSTON_02_OG_20210318_20210325,CCOB_LIVINGSTON_02_OG,2021-03-18,2021-03-25,prod,NA,19.171,0.954,8.769,0.118,1.451,3.771,1.175,0.006,0.02,0.006,0.079,1.106,1.199,0.004,0.018,0.007,0.467,0.002,0.012,0.148,0.182,0.127,0.066,0.034,0.054,0.042,0.102,0.011,0.271,0.035,0.028,0.069,0.033,0.127,0.008,0.049,0.033,0.009,0.012,0.02,0.015,0.005,0.009,0.026,0.035,0.078,0.011,0.007,0.006,0.019,2133
SS_6.0_21_CCOB_LIVINGSTON_01_OG_20210318_20210325,CCOB_LIVINGSTON_01_OG,2021-03-18,2021-03-25,prod,NA,20.235,1.023,9.379,0.142,1.567,4.102,1.084,0.008,0.021,0.006,0.081,1.217,1.317,0.004,0.018,0.007,0.508,0.002,0.028,0.155,0.214,0.149,0.096,0.042,0.072,0.065,0.12,0.011,0.295,0.047,0.03,0.065,0.039,0.143,0.008,0.053,0.037,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.026,0.078,0.011,0.007,0.007,0.021,2089
SS_6.0_22_CCOB_LIVINGSTON_02_OG_20210325_20210401,CCOB_LIVINGSTON_02_OG,2021-03-25,2021-04-01,prod,NA,8.349,0.393,3.58,0.057,0.579,1.516,0.567,0.003,0.008,0.006,0.04,0.471,0.494,0.004,0.018,0.007,0.207,0.002,0.012,0.05,0.108,0.052,0.036,0.021,0.029,0.025,0.055,0.011,0.109,0.014,0.016,0.02,0.004,0.047,0.008,0.024,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.001,0.009,1953
SS_6.0_48_CCOB_LIVINGSTON_01_OG_20210318_20210325,CCOB_LIVINGSTON_01_OG,2021-03-25,2021-04-01,prod,NA,7.79,0.405,3.305,0.065,0.575,1.548,0.532,0.009,0.008,0.006,0.043,0.495,0.541,0.004,0.018,0.007,0.194,0.002,0.012,0.046,0.09,0.059,0.016,0.013,0.025,0.012,0.044,0.011,0.124,0.014,0.005,0.025,0.011,0.036,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.001,0.01,1940
SS_6.0_56_CCOB_LIVINGSTON_02_OG_20210401_20210408,CCOB_LIVINGSTON_02_OG,2021-04-01,2021-04-08,prod,NA,9.38,0.415,3.91,0.084,0.697,1.847,0.718,0.006,0.008,0.006,0.035,0.588,0.486,0.004,0.018,0.007,0.18,0.002,0.012,0.049,0.082,0.053,0.038,0.021,0.025,0.028,0.045,0.011,0.141,0.014,0.005,0.026,0.011,0.058,0.008,0.011,0.026,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.027,0.078,0.011,0.007,0.001,0.01,1921
SS_6.0_28_CCOB_LIVINGSTON_01_OG_20210401_20210408,CCOB_LIVINGSTON_01_OG,2021-04-01,2021-04-08,prod,NA,7.175,0.342,2.919,0.028,0.45,1.363,0.485,0.007,0.008,0.006,0.033,0.49,0.405,0.004,0.018,0.007,0.118,0.002,0.012,0.054,0.074,0.019,0.016,0.024,0.027,0.012,0.021,0.011,0.134,0.014,0.005,0.025,0.017,0.053,0.008,0.026,0.011,0.009,0.012,0.007,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.001,0.011,2041
SS_6.0_54_CCOB_LIVINGSTON_02_OG_20210408_20210415,CCOB_LIVINGSTON_02_OG,2021-04-08,2021-04-15,prod,NA,7.379,0.299,3.178,0.049,0.476,1.255,0.501,0.007,0.008,0.006,0.023,0.364,0.386,0.004,0.018,0.007,0.129,0.002,0.012,0.047,0.077,0.039,0.016,0.005,0.009,0.012,0.021,0.011,0.083,0.014,0.005,0.026,0.004,0.023,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,1992
SS_6.0_19_CCOB_LIVINGSTON_01_OG_20210408_20210415,CCOB_LIVINGSTON_01_OG,2021-04-08,2021-04-15,prod,NA,7.412,0.298,3.232,0.045,0.486,1.261,0.499,0.007,0.008,0.006,0.029,0.376,0.384,0.004,0.018,0.007,0.094,0.002,0.012,0.049,0.083,0.019,0.016,0.011,0.009,0.012,0.021,0.011,0.089,0.014,0.01,0.02,0.009,0.022,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.008,2113
SS_6.0_35_CCOB_LIVINGSTON_O2_OG_20210415_20210422,CCOB_LIVINGSTON_02_OG,2021-04-15,2021-04-22,prod,NA,6.791,0.349,3.073,0.071,0.462,1.259,0.585,0.008,0.008,0.006,0.031,0.353,0.386,0.004,0.018,0.007,0.124,0.002,0.012,0.039,0.09,0.019,0.035,0.031,0.021,0.012,0.021,0.011,0.077,0.014,0.013,0.034,0.009,0.036,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.007,2002
SS_6.0_52_CCOB_LIVINGSTON_01_OG_20210415_20210422,CCOB_LIVINGSTON_01_OG,2021-04-15,2021-04-22,prod,NA,5.303,0.295,2.227,0.043,0.317,0.894,0.393,0.003,0.008,0.006,0.026,0.263,0.266,0.004,0.018,0.007,0.076,0.002,0.012,0.024,0.075,0.019,0.016,0.005,0.009,0.012,0.021,0.011,0.063,0.014,0.005,0.02,0.012,0.034,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,1987
SS_6.0_21_CCOB_LIVINGSTON_02_OG_20210422_20210429,CCOB_LIVINGSTON_02_OG,2021-04-22,2021-04-29,prod,NA,7.834,0.455,3.555,0.078,0.584,1.567,0.729,0.008,0.008,0.006,0.04,0.543,0.519,0.004,0.018,0.007,0.206,0.003,0.012,0.075,0.094,0.065,0.042,0.027,0.037,0.04,0.068,0.011,0.151,0.014,0.022,0.038,0.016,0.063,0.008,0.023,0.026,0.009,0.012,0.003,0.015,0.005,0.009,0.01,0.013,0.078,0.011,0.007,0.001,0.01,2001
SS_6.0_34_CCOB_LIVINGSTON_01_OG_20210422_20210429,CCOB_LIVINGSTON_01_OG,2021-04-22,2021-04-29,prod,NA,7.177,0.399,3.192,0.07,0.563,1.555,0.454,0.008,0.008,0.006,0.039,0.545,0.536,0.004,0.018,0.007,0.199,0.002,0.012,0.062,0.078,0.046,0.038,0.021,0.028,0.012,0.044,0.011,0.136,0.014,0.012,0.041,0.015,0.051,0.008,0.011,0.027,0.009,0.012,0.007,0.015,0.005,0.009,0.011,0.013,0.078,0.011,0.007,0.001,0.011,1951
SS_6.0_57_CCOB_LIVINGSTON_02_OG_20210429_20210506,CCOB_LIVINGSTON_02_OG,2021-04-29,2021-05-06,prod,NA,6.926,0.48,3.357,0.093,0.581,1.655,0.75,0.008,0.016,0.006,0.044,0.573,0.554,0.004,0.018,0.007,0.237,0.002,0.012,0.09,0.081,0.067,0.042,0.024,0.04,0.03,0.063,0.011,0.175,0.014,0.012,0.047,0.013,0.071,0.008,0.011,0.025,0.009,0.012,0.009,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.012,1937
SS_6.0_10_CCOB_LIVINGSTON_01_OG_20210429_20210506,CCOB_LIVINGSTON_01_OG,2021-04-29,2021-05-06,prod,NA,4.432,0.333,2,0.085,0.385,1.128,0.502,0.008,0.016,0.006,0.033,0.451,0.395,0.004,0.018,0.007,0.15,0.006,0.012,0.06,0.062,0.019,0.016,0.022,0.023,0.025,0.021,0.011,0.173,0.014,0.005,0.026,0.015,0.056,0.008,0.011,0.027,0.009,0.012,0.009,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.001,0.011,1879
SS_6.0_02_CCOB_LIVINGSTON_02_OG_20210506_20210513,CCOB_LIVINGSTON_02_OG,2021-05-06,2021-05-13,prod,NA,7.018,0.603,2.998,0.093,0.488,1.363,1.095,0.009,0.02,0.006,0.046,0.567,0.479,0.004,0.018,0.007,0.215,0.014,0.031,0.075,0.091,0.063,0.052,0.023,0.038,0.049,0.067,0.011,0.193,0.014,0.025,0.045,0.027,0.093,0.008,0.027,0.011,0.009,0.012,0.011,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.014,1892
SS_6.0_18_CCOB_LIVINGSTON_01_OG_20210506_20210513,CCOB_LIVINGSTON_01_OG,2021-05-06,2021-05-13,prod,NA,6.38,0.455,2.68,0.1,0.433,1.195,0.55,0.01,0.017,0.006,0.033,0.455,0.435,0.004,0.018,0.007,0.178,0.008,0.012,0.069,0.226,0.019,0.016,0.016,0.025,0.027,0.051,0.011,0.183,0.014,0.014,0.039,0.024,0.076,0.008,0.043,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.011,1956
SS_6.0_32_CCOB_LIVINGSTON_02_OG_20210513_20210520,CCOB_LIVINGSTON_02_OG,2021-05-13,2021-05-20,prod,NA,8.681,0.56,4.402,0.099,0.718,1.952,0.658,0.003,0.008,0.006,0.068,0.678,0.666,0.004,0.018,0.007,0.246,0.011,0.012,0.08,0.095,0.019,0.016,0.021,0.042,0.029,0.062,0.011,0.197,0.014,0.021,0.039,0.026,0.085,0.008,0.025,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.014,2060
SS_6.0_24_CCOB_LIVINGSTON_01_OG_20210513_20210520,CCOB_LIVINGSTON_01_OG,2021-05-13,2021-05-20,prod,NA,8.901,0.479,4.518,0.079,0.72,1.965,0.517,0.003,0.008,0.006,0.05,0.643,0.645,0.004,0.018,0.007,0.239,0.015,0.012,0.067,0.113,0.086,0.038,0.023,0.025,0.041,0.054,0.011,0.174,0.014,0.011,0.043,0.012,0.074,0.008,0.025,0.024,0.009,0.012,0.009,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.013,1989
SS_6.0_58_CCOB_LIVINGSTON_02_OG_20210520_20210527,CCOB_LIVINGSTON_02_OG,2021-05-20,2021-05-27,prod,NA,6.172,0.405,3.248,0.079,0.541,1.493,0.481,0.003,0.008,0.006,0.038,0.523,0.498,0.004,0.018,0.007,0.215,0.008,0.012,0.074,0.086,0.055,0.016,0.024,0.028,0.03,0.06,0.011,0.163,0.014,0.005,0.032,0.019,0.068,0.008,0.025,0.027,0.009,0.012,0.009,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.01,1948
SS_6.0_36_CCOB_LIVINGSTON_01_OG_20210520_20210527,CCOB_LIVINGSTON_01_OG,2021-05-20,2021-05-27,prod,NA,6.642,0.478,3.528,0.092,0.562,1.597,0.609,0.007,0.025,0.006,0.043,0.537,0.536,0.004,0.018,0.007,0.231,0.011,0.012,0.092,0.083,0.019,0.016,0.016,0.033,0.012,0.059,0.011,0.162,0.014,0.005,0.057,0.032,0.15,0.008,0.069,0.054,0.009,0.012,0.009,0.015,0.005,0.009,0.014,0.031,0.078,0.011,0.007,0.002,0.01,1925
SS_6.0_12_CCOB_LIVINGSTON_02_OG_20210527_20210603,CCOB_LIVINGSTON_02_OG,2021-05-27,2021-06-03,prod,NA,7.13,0.53,4.013,0.114,0.636,1.754,0.39,0.006,0.02,0.006,0.048,0.619,0.655,0.004,0.018,0.007,0.212,0.022,0.012,0.08,0.112,0.041,0.016,0.005,0.034,0.045,0.057,0.011,0.202,0.014,0.016,0.043,0.023,0.071,0.008,0.011,0.022,0.009,0.012,0.01,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.012,1943
SS_6.0_25_CCOB_LIVINGSTON_01_OG_20210527_20210603,CCOB_LIVINGSTON_01_OG,2021-05-27,2021-06-03,prod,NA,8.134,0.462,4.619,0.139,0.712,2.007,0.298,0.016,0.049,0.006,0.052,0.654,0.72,0.004,0.018,0.007,0.267,0.008,0.012,0.088,0.194,0.019,0.016,0.014,0.033,0.04,0.055,0.011,0.193,0.014,0.015,0.043,0.013,0.067,0.008,0.027,0.028,0.009,0.012,0.01,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.01,1917
SS_6.0_16_CCOB_LIVINGSTON_01_OG_20210603_20210610,CCOB_LIVINGSTON_01_OG,2021-06-03,2021-06-10,prod,NA,5.006,0.43,2.513,0.076,0.393,1.064,0.55,0.003,0.019,0.006,0.031,0.534,0.446,0.004,0.018,0.007,0.144,0.052,0.012,0.066,0.069,0.019,0.016,0.023,0.033,0.044,0.021,0.011,0.186,0.014,0.02,0.037,0.023,0.086,0.008,0.037,0.022,0.009,0.012,0.011,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.001,0.016,1924
SS_6.0_31_CCOB_LIVINGSTON_01_OG_20210610_20210617,CCOB_LIVINGSTON_01_OG,2021-06-10,2021-06-17,prod,NA,5.938,0.425,2.994,0.089,0.48,1.348,0.463,0.003,0.018,0.006,0.037,0.603,0.516,0.004,0.018,0.007,0.153,0.142,0.012,0.057,0.091,0.019,0.035,0.032,0.026,0.034,0.021,0.011,0.184,0.014,0.01,0.031,0.025,0.136,0.008,0.029,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.018,1965
SS_6.0_33_CCOB_LIVINGSTON_02_OG_20210617_20210624,CCOB_LIVINGSTON_02_OG,2021-06-17,2021-06-24,prod,NA,5.405,0.723,3.238,0.235,0.592,1.675,0.805,0.014,0.053,0.016,0.056,0.793,0.74,0.004,0.018,0.007,0.314,0.138,0.012,0.108,0.216,0.019,0.016,0.033,0.031,0.037,0.082,0.021,0.335,0.032,0.029,0.065,0.044,0.096,0.008,0.042,0.031,0.009,0.012,0.019,0.015,0.005,0.009,0.033,0.013,0.078,0.011,0.007,0.002,0.017,1931
SS_6.0_10_CCOB_LIVINGSTON_01_OG_20210617_20210624,CCOB_LIVINGSTON_01_OG,2021-06-17,2021-06-24,prod,NA,5.496,0.668,3.424,0.162,0.676,1.918,0.549,0.014,0.035,0.006,0.057,0.82,0.76,0.004,0.018,0.007,0.234,0.139,0.012,0.09,0.11,0.044,0.035,0.024,0.033,0.049,0.071,0.011,0.227,0.014,0.023,0.056,0.018,0.106,0.008,0.028,0.026,0.009,0.012,0.017,0.015,0.005,0.009,0.028,0.013,0.078,0.011,0.007,0.002,0.019,1940
SS_6.0_37_CCOB_LIVINGSTON_02_OG_20210624_20210701,CCOB_LIVINGSTON_02_OG,2021-06-24,2021-07-01,prod,NA,5.948,0.575,3.068,0.137,0.448,1.279,0.844,0.01,0.036,0.006,0.057,0.559,0.533,0.004,0.018,0.007,0.264,0.021,0.012,0.08,0.109,0.019,0.016,0.013,0.028,0.012,0.06,0.011,0.201,0.014,0.011,0.036,0.023,0.07,0.008,0.028,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.001,0.011,1917
SS_6.0_16_CCOB_LIVINGSTON_01_OG_20210624_20210701,CCOB_LIVINGSTON_01_OG,2021-06-24,2021-07-01,prod,NA,5.321,0.386,2.603,0.081,0.402,1.207,0.3,0.011,0.018,0.006,0.036,0.573,0.507,0.004,0.018,0.007,0.198,0.029,0.012,0.076,0.063,0.049,0.016,0.026,0.024,0.031,0.021,0.011,0.138,0.014,0.014,0.047,0.01,0.06,0.008,0.027,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.017,0.028,0.078,0.011,0.007,0.001,0.011,1927
SS_6.0_22_CCOB_LIVINGSTON_02_OG_20210701_20210708,CCOB_LIVINGSTON_02_OG,2021-07-01,2021-07-08,prod,NA,5.876,0.576,2.895,0.279,0.589,1.34,0.603,0.009,0.029,0.006,0.039,0.682,0.577,0.004,0.018,0.007,0.2,0.064,0.027,0.066,0.111,0.071,0.039,0.016,0.033,0.035,0.066,0.011,0.202,0.014,0.015,0.052,0.027,0.091,0.008,0.024,0.031,0.009,0.012,0.013,0.015,0.005,0.009,0.023,0.013,0.078,0.011,0.007,0.002,0.012,1935
SS_6.0_30_CCOB_LIVINGSTON_01_OG_20210701_20210708,CCOB_LIVINGSTON_01_OG,2021-07-01,2021-07-08,prod,NA,6.367,0.547,2.981,0.287,0.567,1.256,0.533,0.008,0.029,0.006,0.041,0.632,0.542,0.004,0.018,0.007,0.217,0.041,0.025,0.068,0.153,0.019,0.016,0.029,0.023,0.05,0.063,0.011,0.221,0.014,0.014,0.042,0.017,0.079,NA,0.011,0.039,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,0.002,0.012,1952
