Sample ID,Sampling Site,Start Date Time,Stop Date Time,Phase,Mud,Ethane,Ethene,Propane,Propene,i-Butane,n-Butane,Ethyne,trans-2-Butene,1-Butene,cis-2-Butene,Cycopentane,i-Pentane,n-Pentane,trans-2-Pentene,1-Pentene,cis-2-Pentene,n-Hexane,Isoprene,"2,4-Dimethylpentane",n-Heptane,Benzene,Cyclohexane,"2,3-Dimethylpentane",2-Methylhexane,3-Methylhexane,"2,2,4-Trimethylpentane",Methylcyclohexane,"2,3,4-Trimethylpentane",Toluene,2-Methylheptane,3-Methylheptane,n-Octane,Ethylbenzene,m- and p-Xylene,Styrene,o-Xylene,n-Nonane,i-Propylbenzene,n-Propylbenzene,3-Ethyltoluene,4-Ethyltoluene,"1,3,5-Trimethylbenzene",2-Ethyltoluene,"1,2,4-Trimethylbenzene",n-Decane,"1,2,3-Trimethylbenzene","1,3-Diethylbenzene","1,4-Diethylbenzene",C2HCl3,C2Cl4,Methane
SS_6.0_22_CCOB_ANTHEM_01_IMPACT_20210415_20210422,CCOB_ANTHEM_01_IMPACT,2021-04-15,2021-04-22,prod,NA,5.825,0.349,2.466,0.056,0.383,1.016,0.437,0.003,0.008,0.006,0.028,0.297,0.302,0.004,0.018,0.007,0.104,0.002,0.012,0.039,0.079,0.019,0.016,0.011,0.023,0.012,0.021,0.011,0.071,0.014,0.005,0.016,0.004,0.032,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.007,2040
SS_6.0_01_CCOB_ANTHEM_01_IMPACT_20210422_20210429,CCOB_ANTHEM_01_IMPACT,2021-04-22,2021-04-29,prod,NA,7.033,0.42,3.211,0.053,0.509,1.351,0.49,0.006,0.008,0.006,0.035,0.46,0.435,0.004,0.018,0.007,0.153,0.002,0.012,0.052,0.085,0.019,0.016,0.024,0.02,0.026,0.047,0.011,0.131,0.014,0.011,0.032,0.013,0.045,0.008,0.011,0.011,0.009,0.012,0.007,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.001,0.01,1956
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20210429_20210506,CCOB_ANTHEM_01_IMPACT,2021-04-29,2021-05-06,prod,NA,4.382,0.349,1.934,0.083,0.362,1.078,0.408,0.006,0.02,0.006,0.035,0.433,0.357,0.004,0.018,0.007,0.14,0.003,0.012,0.052,0.071,0.019,0.016,0.023,0.022,0.012,0.021,0.011,0.15,0.014,0.011,0.033,0.018,0.062,0.008,0.011,0.024,0.009,0.012,0.008,0.015,0.005,0.009,0.014,0.013,0.078,0.011,0.007,0.001,0.01,1804
SS_6.0_40_CCOB_ANTHEM_01_IMPACT_20210506_20210513,CCOB_ANTHEM_01_IMPACT,2021-05-06,2021-05-13,prod,NA,6.646,0.399,3.109,0.077,0.49,1.366,0.481,0.026,0.059,0.026,0.034,0.469,0.447,0.004,0.018,0.007,0.178,0.009,0.012,0.073,0.077,0.019,0.016,0.012,0.009,0.012,0.051,0.011,0.13,0.014,0.005,0.037,0.022,0.054,0.008,0.011,0.011,0.009,0.012,0.007,0.015,0.005,0.009,0.012,0.013,0.078,0.011,0.007,0.002,0.01,1983
SS_6.0_16_CCOB_ANTHEM_01_IMPACT_20210513_20210520,CCOB_ANTHEM_01_IMPACT,2021-05-13,2021-05-20,prod,NA,8.434,0.529,4.207,0.103,0.696,1.841,0.508,0.008,0.016,0.006,0.043,0.628,0.623,0.004,0.018,0.007,0.242,0.007,0.012,0.072,0.09,0.081,0.041,0.014,0.039,0.04,0.053,0.011,0.194,0.014,0.018,0.039,0.021,0.078,0.008,0.032,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.002,0.014,1997
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20210520_20210527,CCOB_ANTHEM_01_IMPACT,2021-05-20,2021-05-27,prod,NA,6.384,0.443,3.27,0.081,0.527,1.461,0.406,0.003,0.008,0.006,0.044,0.515,0.493,0.004,0.018,0.007,0.171,0.017,0.012,0.073,0.112,0.078,0.037,0.019,0.037,0.024,0.052,0.011,0.164,0.014,0.005,0.028,0.015,0.05,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.009,1952
SS_6.0_48_CCOB_ANTHEM_01_IMPACT_20210527_20210603,CCOB_ANTHEM_01_IMPACT,2021-05-27,2021-06-03,prod,NA,6.695,0.519,3.364,0.091,0.531,1.432,0.412,0.008,0.026,0.006,0.041,0.525,0.512,0.004,0.018,0.007,0.188,0.005,0.012,0.059,0.082,0.019,0.016,0.015,0.026,0.031,0.053,0.011,0.162,0.014,0.005,0.042,0.025,0.065,0.008,0.011,0.027,0.009,0.012,0.008,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.001,0.01,1952
SS_6.0_37_CCOB_ANTHEM_01_IMPACT_20210603_20210610,CCOB_ANTHEM_01_IMPACT,2021-06-03,2021-06-10,prod,NA,5.091,0.466,2.558,0.092,0.394,1.083,0.543,0.01,0.02,0.006,0.031,0.526,0.45,0.004,0.018,0.007,0.146,0.063,0.012,0.06,0.079,0.019,0.016,0.025,0.035,0.043,0.021,0.011,0.199,0.014,0.005,0.032,0.022,0.079,0.008,0.025,0.026,0.009,0.012,0.013,0.015,0.005,0.009,0.021,0.013,0.078,0.011,0.007,0.001,0.013,1943
SS_6.0_51_CCOB_ANTHEM_01_IMPACT_20210610_20210617,CCOB_ANTHEM_01_IMPACT,2021-06-10,2021-06-17,prod,NA,6.102,0.419,3.031,0.084,0.477,1.355,0.426,0.007,0.008,0.006,0.035,0.599,0.512,0.004,0.018,0.007,0.141,0.131,0.012,0.06,0.087,0.056,0.016,0.021,0.028,0.034,0.021,0.011,0.174,0.014,0.013,0.025,0.018,0.067,0.008,0.033,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.02,0.013,0.078,0.011,0.007,0.001,0.015,1940
SS_6.0_04_CCOB_ANTHEM_01_IMPACT_20210617_20210624,CCOB_ANTHEM_01_IMPACT,2021-06-17,2021-06-24,prod,NA,6.118,0.662,4.521,0.176,0.97,2.956,0.497,0.015,0.03,0.006,0.093,1.208,1.35,0.004,0.018,0.007,0.575,0.125,0.032,0.208,0.15,0.103,0.062,0.021,0.064,0.053,0.156,0.011,0.279,0.036,0.027,0.095,0.025,0.117,0.008,0.029,0.023,0.009,0.012,0.014,0.015,0.005,0.009,0.025,0.028,0.078,0.011,0.007,0.003,0.021,1934
SS_6.0_40_CCOB_ANTHEM_01_IMPACT_20210624_20210701,CCOB_ANTHEM_01_IMPACT,2021-06-24,2021-07-01,prod,NA,4.432,0.486,2.056,0.146,0.325,0.854,0.325,0.007,0.032,0.006,0.028,0.45,0.417,0.004,0.018,0.007,0.135,0.038,0.012,0.055,0.058,0.019,0.016,0.005,0.009,0.012,0.021,0.011,0.139,0.014,0.005,0.035,0.012,0.048,0.008,0.011,0.011,0.009,0.012,0.008,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.009,1906
SS_6.0_35_CCOB_ANTHEM_01_IMPACT_20210701_20210708,CCOB_ANTHEM_01_IMPACT,2021-07-01,2021-07-08,prod,NA,6.404,0.629,3.074,0.391,0.598,1.325,0.506,0.012,0.039,0.012,0.041,0.661,0.587,0.004,0.018,0.007,0.181,0.069,0.012,0.061,0.091,0.075,0.036,0.027,0.009,0.033,0.051,0.011,0.198,0.014,0.03,0.035,0.022,0.084,0.008,0.011,0.011,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.013,0.078,0.011,0.007,0.002,0.013,1921
SS_6.0_31_CCOB_ANTHEM_01_IMPACT_20210708_20210715,CCOB_ANTHEM_01_IMPACT,2021-07-08,2021-07-15,prod,NA,5.581,0.384,2.826,0.104,0.453,1.266,0.433,0.006,0.008,0.006,0.042,0.565,0.487,0.004,0.018,0.007,0.174,0.082,0.012,0.072,0.111,0.075,0.016,0.014,0.02,0.012,0.046,0.011,0.156,0.014,0.017,0.032,0.026,0.077,NA,0.027,0.031,NA,NA,NA,NA,NA,NA,NA,0.033,NA,NA,NA,0.001,0.011,1974
SS_6.0_21_CCOB_ANTHEM_01_IMPACT_20210715_20210722,CCOB_ANTHEM_01_IMPACT,2021-07-15,2021-07-22,prod,NA,5.652,0.422,2.578,0.108,0.424,1.058,0.491,0.022,0.041,0.024,0.045,0.516,0.431,0.004,0.018,0.007,0.145,0.072,0.012,0.055,0.132,0.049,0.016,0.018,0.009,0.025,0.021,0.011,0.172,0.014,0.009,0.032,0.034,0.09,0.008,0.011,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.013,0.078,0.011,0.007,0.001,0.01,1961
SS_6.0_18_CCOB_ANTHEM_01_IMPACT_20210722_20210729,CCOB_ANTHEM_01_IMPACT,2021-07-22,2021-07-29,prod,NA,5.959,0.552,2.775,0.09,0.397,1.102,0.544,0.01,0.017,0.006,0.032,0.498,0.428,0.004,0.018,0.007,0.142,0.057,0.012,0.065,0.187,0.062,0.045,0.04,0.024,0.029,0.021,0.024,0.18,0.014,0.017,0.024,0.03,0.066,0.008,0.025,0.011,0.009,0.012,0.007,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.011,1951
SS_6.0_22_CCOB_ANTHEM_01_IMPACT_20210729_20210805,CCOB_ANTHEM_01_IMPACT,2021-07-29,2021-08-05,prod,NA,9.116,0.593,4.8,0.162,0.656,1.808,0.419,0.012,0.033,0.006,0.049,0.652,0.637,0.004,0.018,0.007,0.215,0.052,0.012,0.089,0.177,0.019,0.032,0.018,0.053,0.043,0.056,0.011,0.197,0.014,0.005,0.063,0.017,0.065,0.008,0.011,0.03,0.009,0.012,0.012,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.011,NA
SS_6.0_58_CCOB_ANTHEM_01_IMPACT_20210805_20210812,CCOB_ANTHEM_01_IMPACT,2021-08-05,2021-08-12,prod,NA,5.934,0.88,2.339,0.11,0.359,0.948,0.952,0.003,0.019,0.006,0.03,0.524,0.442,0.004,0.018,0.007,0.148,0.115,0.012,0.069,0.258,0.062,0.035,0.03,0.03,0.037,0.021,0.011,0.239,0.014,0.017,0.033,0.029,0.104,0.008,0.034,0.011,0.009,0.012,0.013,0.015,0.005,0.009,0.024,0.028,0.078,0.011,0.007,0.001,0.013,1949
SS_6.0_24_CCOB_ANTHEM_01_IMPACT_20210812_20210819,CCOB_ANTHEM_01_IMPACT,2021-08-12,2021-08-19,prod,NA,6.094,0.436,2.63,0.098,0.42,1.104,0.48,0.008,0.02,0.006,0.034,0.538,0.45,0.004,0.018,0.007,0.196,0.093,0.012,0.07,0.146,0.073,0.033,0.025,0.039,0.033,0.021,0.011,0.187,0.014,0.012,0.032,0.027,0.091,0.008,0.026,0.025,0.009,0.012,0.01,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.001,0.013,1964
SS_6.0_01_CCOB_ANTHEM_01_IMPACT_20210819_20210826,CCOB_ANTHEM_01_IMPACT,2021-08-19,2021-08-26,prod,NA,5.844,0.527,2.923,0.076,0.447,1.186,0.389,0.008,0.019,0.006,0.035,0.503,0.442,0.004,0.018,0.007,0.145,0.052,0.012,0.073,0.159,0.047,0.016,0.024,0.026,0.028,0.021,0.011,0.166,0.014,0.014,0.034,0.016,0.06,0.008,0.011,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.002,0.011,1992
SS_6.0_23_CCOB_ANTHEM_01_IMPACT_20210826_20210902,CCOB_ANTHEM_01_IMPACT,2021-08-26,2021-09-02,prod,NA,6.069,0.546,2.827,0.093,0.4,1.074,0.453,0.003,0.018,0.006,0.043,0.571,0.463,0.004,0.018,0.007,0.172,0.053,0.012,0.075,0.142,0.062,0.04,0.016,0.035,0.042,0.048,0.011,0.232,0.014,0.03,0.026,0.027,0.069,0.008,0.011,0.011,0.009,0.012,0.01,0.015,0.005,0.009,0.017,0.013,0.078,0.011,0.007,0.001,0.011,1954
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20210902_20210909,CCOB_ANTHEM_01_IMPACT,2021-09-02,2021-09-09,prod,NA,5.926,0.386,2.537,0.08,0.374,0.968,0.472,0.006,0.008,0.006,0.032,0.463,0.38,0.004,0.018,0.007,0.148,0.025,0.012,0.061,0.177,0.063,0.039,0.029,0.037,0.027,0.021,0.011,0.167,0.014,0.011,0.038,0.019,0.076,0.008,0.024,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.001,0.011,1950
SS_6.0_46_CCOB_ANTHEM_01_IMPACT_20210909_20210916,CCOB_ANTHEM_01_IMPACT,2021-09-09,2021-09-16,prod,NA,6.643,0.482,3.056,0.095,0.48,1.22,0.367,0.008,0.023,0.006,0.04,0.625,0.514,0.004,0.018,0.007,0.193,0.042,0.012,0.085,0.096,0.019,0.039,0.025,0.044,0.036,0.046,0.011,0.239,0.014,0.005,0.052,0.02,0.096,0.008,0.033,0.033,0.009,0.012,0.014,0.015,0.005,0.009,0.022,0.013,0.078,0.011,0.007,0.002,0.016,1958
SS_6.0_22_CCOB_ANTHEM_01_IMPACT_20210916_20210923,CCOB_ANTHEM_01_IMPACT,2021-09-16,2021-09-23,prod,NA,4.236,0.335,1.814,0.078,0.268,0.735,0.279,0.006,0.008,0.006,0.023,0.36,0.318,0.004,0.018,0.007,0.133,0.021,0.012,0.052,0.087,0.041,0.016,0.026,0.036,0.012,0.021,0.011,0.152,0.014,0.005,0.03,0.018,0.05,0.008,0.024,0.028,0.009,0.012,0.003,0.015,0.005,0.009,0.011,0.013,0.078,0.011,0.007,0.001,0.009,1963
SS_6.0_18_CCOB_ANTHEM_01_IMPACT_20210923_20210930,CCOB_ANTHEM_01_IMPACT,2021-09-23,2021-09-30,prod,NA,6.564,0.489,3.055,0.102,0.51,1.35,0.385,0.008,0.022,0.006,0.038,0.591,0.502,0.004,0.018,0.007,0.203,0.016,0.012,0.092,0.149,0.069,0.049,0.027,0.041,0.038,0.055,0.011,0.221,0.014,0.024,0.043,0.027,0.088,0.008,0.028,0.041,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.015,1991
SS_6.0_08_CCOB_ANTHEM_01_IMPACT_20210930_20211007,CCOB_ANTHEM_01_IMPACT,2021-09-30,2021-10-07,prod,NA,8.601,0.577,4.329,0.119,0.731,2.058,0.345,0.007,0.017,0.006,0.059,0.786,0.769,0.004,0.018,0.007,0.32,0.018,0.012,0.128,0.119,0.096,0.063,0.042,0.05,0.027,0.099,0.011,0.241,0.014,0.033,0.065,0.03,0.113,0.008,0.024,0.034,0.009,0.012,0.015,0.015,0.005,0.009,0.026,0.053,0.078,0.011,0.007,0.003,0.014,1989
SS_6.0_58_CCOB_ANTHEM_01_IMPACT_20211007_20211014,CCOB_ANTHEM_01_IMPACT,2021-10-07,2021-10-14,prod,NA,6.229,0.466,2.515,0.084,0.408,1.126,0.375,0.006,0.008,0.006,0.035,0.458,0.413,0.004,0.018,0.007,0.137,0.003,0.012,0.062,0.092,0.052,0.04,0.031,0.034,0.012,0.041,0.011,0.16,0.014,0.014,0.042,0.021,0.083,0.008,0.011,0.037,0.009,0.012,0.01,0.015,0.005,0.009,0.015,0.013,0.078,0.011,0.007,0.002,0.01,1973
SS_6.0_22_CCOB_ANTHEM_01_IMPACT_20211014_20211021,CCOB_ANTHEM_01_IMPACT,2021-10-14,2021-10-21,prod,NA,7.796,0.7,3.487,0.114,0.579,1.532,0.468,0.007,0.008,0.006,0.042,0.562,0.505,0.004,0.018,0.007,0.226,0.002,0.012,0.113,0.119,0.068,0.051,0.026,0.046,0.028,0.056,0.011,0.21,0.034,0.025,0.044,0.026,0.092,0.008,0.034,0.033,0.009,0.012,0.012,0.015,0.005,0.009,0.018,0.029,0.078,0.011,0.007,0.002,0.015,1999
SS_6.0_12_CCOB_ANTHEM_01_IMPACT_20211021_20211028,CCOB_ANTHEM_01_IMPACT,2021-10-21,2021-10-28,prod,NA,9.275,0.871,4.101,0.132,0.72,1.989,0.545,0.008,0.026,0.006,0.059,0.738,0.617,0.004,0.018,0.007,0.278,0.003,0.012,0.102,0.123,0.068,0.071,0.04,0.059,0.03,0.067,0.011,0.297,0.014,0.027,0.055,0.033,0.134,0.008,0.034,0.039,0.009,0.012,0.015,0.015,0.005,0.009,0.025,0.035,0.078,0.011,0.007,0.003,0.018,2075
SS_6.0_15_CCOB_ANTHEM_01_IMPACT_20211028_20211104,CCOB_ANTHEM_01_IMPACT,2021-10-28,2021-11-04,prod,NA,7.449,0.59,3.474,0.112,0.602,1.583,0.414,0.01,0.008,0.006,0.044,0.536,0.489,0.004,0.018,0.007,0.181,0.002,0.012,0.061,0.097,0.062,0.044,0.029,0.038,0.012,0.052,0.011,0.188,0.014,0.017,0.038,0.021,0.096,0.008,0.025,0.011,0.009,0.012,0.014,0.015,0.005,0.009,0.019,0.013,0.078,0.011,0.007,0.002,0.013,1997
SS_6.0_45_CCOB_ANTHEM_01_IMPACT_20211104_20211111,CCOB_ANTHEM_01_IMPACT,2021-11-04,2021-11-11,prod,NA,8.092,0.652,3.714,0.099,0.655,1.808,0.444,0.006,0.008,0.006,0.046,0.609,0.556,0.004,0.018,0.007,0.214,0.002,0.012,0.078,0.104,0.068,0.054,0.028,0.064,0.012,0.06,0.011,0.213,0.014,0.011,0.044,0.019,0.082,0.008,0.03,0.036,0.009,0.012,0.009,0.015,0.005,0.009,0.012,0.029,0.078,0.011,0.007,0.003,0.017,2007
SS_6.0_04_CCOB_ANTHEM_01_IMPACT_20211111_20211118,CCOB_ANTHEM_01_IMPACT,2021-11-11,2021-11-18,prod,NA,4.34,0.441,1.634,0.082,0.289,0.734,0.338,0.003,0.008,0.006,0.016,0.264,0.226,0.004,0.018,0.007,0.085,0.002,0.012,0.036,0.07,0.019,0.033,0.022,0.034,0.012,0.021,0.011,0.13,0.014,0.01,0.019,0.013,0.077,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.001,0.009,1943
SS_6.0_21_CCOB_ANTHEM_01_IMPACT_20211118_20211125,CCOB_ANTHEM_01_IMPACT,2021-11-18,2021-11-25,prod,NA,11.147,1.024,4.445,0.169,0.75,1.949,0.616,0.01,0.021,0.006,0.052,0.669,0.619,0.004,0.018,0.007,0.229,0.006,0.012,0.092,0.142,0.065,0.062,0.031,0.052,0.038,0.073,0.011,0.256,0.014,0.014,0.057,0.033,0.1,0.008,0.04,0.011,0.009,0.012,0.012,0.015,0.005,0.009,0.016,0.013,0.078,0.011,0.007,0.004,0.018,2440
SS_6.0_19_CCOB_ANTHEM_01_IMPACT_20211125_20211202,CCOB_ANTHEM_01_IMPACT,2021-11-25,2021-12-02,prod,NA,7.789,0.639,3.123,0.099,0.53,1.389,0.408,0.011,0.008,0.006,0.036,0.465,0.445,0.004,0.018,0.007,0.166,0.002,0.012,0.071,0.093,0.061,0.049,0.021,0.03,0.012,0.066,0.011,0.179,0.014,0.024,0.051,0.032,0.071,0.008,0.028,0.027,0.009,0.012,0.007,0.015,0.005,0.009,0.01,0.029,0.078,0.011,0.007,0.002,0.015,1989
SS_6.0_42_CCOB_ANTHEM_01_IMPACT_20211202_20211209,CCOB_ANTHEM_01_IMPACT,2021-12-02,2021-12-09,prod,NA,13.654,0.888,5.948,0.141,0.991,2.633,0.554,0.007,0.022,0.006,0.072,0.847,0.871,0.004,0.018,0.007,0.379,0.002,0.012,0.144,0.132,0.103,0.082,0.041,0.068,0.038,0.112,0.011,0.255,0.054,0.024,0.078,0.04,0.104,0.008,0.042,0.033,0.009,0.012,0.012,0.015,0.005,0.009,0.019,0.034,0.078,0.011,0.007,0.004,0.018,2073
SS_6.0_01_CCOB_ANTHEM_01_IMPACT_20211209,CCOB_ANTHEM_01_IMPACT,2021-12-09,2021-12-16,prod,NA,8.88,0.839,4.452,0.129,0.8,2.122,0.582,0.014,0.017,0.006,0.05,0.68,0.682,0.004,0.018,0.007,0.271,0.017,0.012,0.106,0.125,0.076,0.061,0.03,0.068,0.027,0.075,0.011,0.205,0.014,0.022,0.045,0.027,0.089,0.008,0.028,0.027,0.009,0.012,0.008,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.002,0.016,2009
SS_6.0_46_CCOB_ANTHEM_01_IMPACT_20211216_20211223,CCOB_ANTHEM_01_IMPACT,2021-12-16,2021-12-23,prod,NA,12.014,1.028,5.353,0.141,0.962,2.446,0.73,0.012,0.018,0.006,0.059,0.772,0.765,0.004,0.018,0.007,0.352,0.002,0.012,0.114,0.158,0.1,0.066,0.035,0.057,0.058,0.103,0.011,0.23,0.031,0.035,0.065,0.034,0.079,0.008,0.026,0.029,0.009,0.012,0.009,0.015,0.005,0.009,0.013,0.013,0.078,0.011,0.007,0.003,0.014,2015
SS_6.0_44_CCOB_ANTHEM_01_IMPACT_20211223_20211230,CCOB_ANTHEM_01_IMPACT,2021-12-23,2021-12-30,prod,NA,7.753,0.745,2.993,0.235,0.531,1.387,0.568,0.009,0.016,0.006,0.034,0.432,0.362,0.004,0.018,0.007,0.143,0.008,0.012,0.06,0.112,0.019,0.037,0.023,0.036,0.03,0.044,0.011,0.141,0.014,0.005,0.035,0.018,0.06,0.008,0.011,0.034,0.009,0.012,0.007,0.015,0.005,0.009,0.01,0.052,0.078,0.011,0.007,0.002,0.01,1970
SS_6.0_20_CCOB_ANTHEM_01_IMPACT_20211230_20220106,CCOB_ANTHEM_01_IMPACT,2021-12-30,2022-01-06,prod,NA,15.259,1.395,7.424,0.215,1.266,3.347,0.887,0.006,0.032,0.006,0.079,1.02,0.999,0.004,0.018,0.007,0.365,0.008,0.03,0.113,0.218,0.119,0.073,0.04,0.061,0.057,0.105,0.011,0.253,0.014,0.022,0.06,0.036,0.098,0.008,0.033,0.031,0.009,0.012,0.022,0.015,0.005,0.009,0.032,0.013,0.078,0.011,0.007,0.002,0.011,2071
SS_6.0_45_CCOB_ANTHEM_01_IMPACT_20220106_20220113,CCOB_ANTHEM_01_IMPACT,2022-01-06,2022-01-13,prod,NA,18.894,1.492,9.202,0.207,1.571,4.125,1.051,0.015,0.028,0.014,0.085,1.217,1.294,0.004,0.018,0.007,0.472,0.005,0.036,0.174,0.178,0.12,0.083,0.043,0.081,0.069,0.121,0.011,0.329,0.014,0.031,0.059,0.047,0.143,0.008,0.051,0.04,0.009,0.012,0.029,0.015,0.005,0.009,0.036,0.048,0.078,0.011,0.007,0.004,0.02,2092
SS_6.0_44_CCOB_ANTHEM_01_IMPACT_20220113_20220120,CCOB_ANTHEM_01_IMPACT,2022-01-13,2022-01-20,prod,NA,13.766,1.343,6.637,0.199,1.241,3.293,0.935,0.014,0.026,0.006,0.075,1.015,1.016,0.004,0.018,0.007,0.447,0.004,0.03,0.145,0.186,0.116,0.09,0.05,0.061,0.059,0.115,0.011,0.299,0.041,0.024,0.069,0.039,0.139,0.008,0.047,0.039,0.009,0.012,0.028,0.015,0.011,0.009,0.039,0.037,0.078,0.011,0.007,0.004,0.025,2060
SS_6.0_25_CCOB_ANTHEM_01_IMPACT_20220120_20220127,CCOB_ANTHEM_01_IMPACT,2022-01-20,2022-01-27,prod,NA,11.738,1.368,5.264,0.223,0.973,2.495,0.93,0.017,0.037,0.019,0.062,0.795,0.763,0.004,0.018,0.007,0.337,0.006,0.012,0.132,0.178,0.093,0.068,0.039,0.058,0.06,0.085,0.011,0.307,0.014,0.035,0.068,0.038,0.139,0.008,0.043,0.041,0.009,0.012,0.024,0.015,0.011,0.009,0.035,0.059,0.078,0.011,0.007,0.004,0.017,2084
SS_6.0_36_CCOB_ANTHEM_01_IMPACT_20220127_20220203,CCOB_ANTHEM_01_IMPACT,2022-01-27,2022-02-03,prod,NA,11.429,1.095,4.728,0.151,0.829,2.19,0.831,0.015,0.021,0.006,0.04,0.667,0.613,0.004,0.018,0.007,0.25,0.005,0.012,0.087,0.139,0.063,0.054,0.031,0.032,0.044,0.069,0.011,0.237,0.014,0.015,0.047,0.028,0.102,0.008,0.027,0.036,0.009,0.012,0.016,0.015,0.005,0.009,0.023,0.038,0.078,0.011,0.007,0.002,0.012,2037
SS_6.0_04_CCOB_ANTHEM_01_IMPACT_20220203_20220210,CCOB_ANTHEM_01_IMPACT,2022-02-03,2022-02-10,prod,NA,10.911,1.059,4.677,0.148,0.869,2.204,0.875,0.012,0.027,0.006,0.05,0.68,0.647,0.004,0.018,0.007,0.281,0.002,0.012,0.104,0.153,0.079,0.055,0.039,0.052,0.051,0.067,0.011,0.254,0.014,0.014,0.046,0.033,0.098,0.008,0.04,0.037,0.009,0.012,0.016,0.015,0.005,0.009,0.022,0.029,0.078,0.011,0.007,0.004,0.016,2041
SS_6.0_56_CCOB_ANTHEM_01_IMPACT_20220210_20220217,CCOB_ANTHEM_01_IMPACT,2022-02-10,2022-02-17,prod,NA,11.733,0.96,5.066,0.166,0.924,2.506,0.804,0.01,0.017,0.089,0.005,0.81,0.795,0.004,0.018,0.007,0.333,0.005,0.012,0.114,0.16,0.098,0.055,0.028,0.058,0.059,0.093,0.011,0.239,0.014,0.015,0.044,0.023,0.096,0.008,0.034,0.04,0.009,0.012,0.012,0.015,0.005,0.009,0.02,0.067,0.078,0.011,0.007,0.004,0.013,2048
SS_6.0_36_CCOB_ANTHEM_01_IMPACT_20220217_20220224,CCOB_ANTHEM_01_IMPACT,2022-02-17,2022-02-24,prod,NA,10.817,0.611,4.623,0.092,0.749,1.936,0.562,0.008,0.008,0.006,0.034,0.535,0.552,0.004,0.018,0.007,0.224,0.002,0.012,0.067,0.129,0.05,0.036,0.017,0.032,0.012,0.06,0.011,0.143,0.014,0.011,0.035,0.017,0.059,0.008,0.011,0.026,0.009,0.012,0.009,0.015,0.005,0.009,0.013,0.027,0.078,0.011,0.007,0.002,0.008,2019
SS_6.0_17_CCOB_ANTHEM_01_IMPACT_20220224_20220303,CCOB_ANTHEM_01_IMPACT,2022-02-24,2022-03-03,prod,NA,14.982,1.202,7.105,0.169,1.267,3.343,0.91,0.013,0.028,0.006,0.064,0.972,0.957,0.004,0.018,0.007,0.37,0.004,0.029,0.128,0.21,0.114,0.074,0.049,0.061,0.046,0.096,0.011,0.294,0.035,0.019,0.059,0.026,0.076,0.008,0.028,0.011,0.009,0.012,0.009,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.002,0.015,2044
SS_6.0_51_CCOB_ANTHEM_01_IMPACT_20220303_20220310,CCOB_ANTHEM_01_IMPACT,2022-03-03,2022-03-10,prod,NA,8.838,0.527,4.105,0.081,0.653,1.74,0.558,0.008,0.008,0.006,0.044,0.505,0.498,0.004,0.018,0.007,0.186,0.002,0.012,0.06,0.128,0.06,0.016,0.022,0.035,0.012,0.056,0.011,0.128,0.014,0.01,0.03,0.011,0.046,0.008,0.011,0.011,0.009,0.012,0.003,0.015,0.005,0.009,0.005,0.013,0.078,0.011,0.007,0.003,0.01,2024
SS_6.0_22_CCOB_ANTHEM_01_IMPACT_20220310_20220317,CCOB_ANTHEM_01_IMPACT,2022-03-10,2022-03-17,prod,NA,9.808,0.663,4.016,0.099,0.663,1.751,0.635,0.013,0.008,0.006,0.042,0.52,0.514,0.004,0.018,0.007,0.231,0.004,0.012,0.065,0.126,0.055,0.041,0.029,0.042,0.012,0.053,0.011,0.157,0.014,0.013,0.039,0.014,0.129,0.008,0.056,0.042,0.009,0.012,0.013,0.015,0.005,0.009,0.032,0.139,0.078,0.011,0.007,0.005,0.012,2020
